date,cases_5001,cases_5360,cases_8001,cases_23001,cases_41001,cases_50001,cases_54001,cases_68001,cases_73001,cases_76001,temperature_76001,temperature_54001,temperature_50001,temperature_73001,temperature_68001,temperature_41001,temperature_23001,temperature_05001,temperature_05360,temperature_08001,precipitation_76001,precipitation_50001,precipitation_54001,precipitation_73001,precipitation_68001,precipitation_41001,precipitation_23001,precipitation_05360,precipitation_08001,precipitation_05001
2014-08-09,97,4,20,34,21,76,64,130,44,126,29.259222808558054,31.34082069039247,27.851719125615286,31.10528696375299,29.7090090171328,33.71624004199188,31.303806071952035,20.95835224737691,26.57407950434281,40.29145733775153,1.4920569909723922,18.295024609025173,3.254914785348729,0.1401798463118496,1.3537889838162729,1.5322088383191468,6.886737410408934,5.538487163777281,1.591138098013584,6.470898285647678
2014-08-16,98,6,28,35,24,91,78,123,48,113,26.875617669979867,31.72794816072988,29.06637146772428,22.24553108172368,29.93809682351437,28.604453360985097,30.89385086169555,22.965850191512143,25.28499165138505,40.01153620181282,1.0316109775663975,7.71014076614166,1.3354552720051918,0.8426570876481853,3.052319307660454,0.5194626789805874,11.025962457913808,5.741871608338019,1.247444785590225,5.430989166352193
2014-08-23,82,9,24,45,30,87,80,119,45,108,29.675558523738427,33.54580332423419,29.25835870866959,25.143519289490666,30.061551792183632,21.98232412733129,29.26348534615763,25.898885337213688,30.024887759364866,38.68040031670903,0.277574557451724,0.5963507327091359,2.109791406657864,0.8521364803106837,5.043020598485496,0.1124078907863981,6.286689642331311,3.2736819633376366,2.0806466340810923,3.1190659930998783
2014-08-30,88,5,20,29,32,68,86,107,76,85,29.80049147274541,33.22962351759039,30.874628925902783,23.872094794596137,32.40303872909393,35.204465414840065,27.88992708253973,24.11156400457949,26.738517486861024,38.87840844557686,2.159299427398879,7.852755633714608,4.0895064163303685,5.057424480613501,3.5175136341290667,1.644896475941728,8.479286625736291,5.611029210537263,3.675483522612743,5.38809384863479
2014-09-06,126,4,20,38,24,70,76,109,68,102,24.308116808976216,31.519798845788248,29.10223655476896,21.779879284075147,31.156610635971024,30.77793171880501,28.02549708062731,24.10091451088303,27.50475288778778,34.50193408094179,1.5344916595448834,9.096981016403552,3.646521760896992,2.1940825547319807,1.348636856758525,1.4542654942554003,5.882989297977483,4.304996153943859,2.085761590583668,3.6740213233990286
2014-09-13,123,4,36,39,25,85,83,109,60,115,29.914334933034976,30.162861091119947,29.41043598749153,25.20626707653542,33.67509597608762,29.203808949043268,27.57062239072113,25.352311192368493,30.161668618479563,28.22766666666671,1.5074641000913775,4.64225203831596,4.835442746005967,6.960306846685936,2.9036461829368148,0.1431516943943702,7.693299357502446,5.838599777944296,1.718004218150177,5.821682798164515
2014-09-20,117,5,46,39,27,95,91,119,77,101,31.081828105432315,33.23639229676668,28.999235294715195,27.705049022045035,29.563621071551864,25.09746978103592,27.6217328375206,25.33107826969016,26.20999535318976,29.51846462626568,4.556297605663224,10.089784423107998,8.164454856444735,9.317505927498374,2.805428736048688,3.4041416355664893,7.141934113578624,5.955761296824979,5.951809033248924,6.027460870089587
2014-09-27,112,5,52,33,18,93,90,96,85,110,29.52860239102233,31.489054114830587,28.8399077248872,29.28357873902174,30.315737558942264,30.58991460226525,29.381470268925653,27.05385517331059,27.87041739541141,30.847680965766465,6.677938625623855,4.378339248737105,9.193250513794364,6.452206239033409,3.444421748911604,1.2569375357687285,2.4299233912230807,4.155945432134351,3.793278327277242,3.48126558657289
2014-10-04,96,11,54,40,26,87,83,96,85,100,30.74741566171923,30.36660317467681,31.75453250393869,27.746203699935,31.68588570294396,32.502411578382564,31.63199493836467,26.29255469389881,30.844097156555204,34.84066962376031,0.8256178413552987,4.694582678290012,1.0528741205917362,0.0,2.263796921493036,0.3225891876646322,7.874466403604482,1.854144652496934,0.7280127867560925,2.540989921581558
2014-10-11,95,8,90,35,21,62,99,81,80,75,31.697635703070738,29.25700782239037,27.780209126509185,27.19489528132141,27.352929319514185,31.778722834861703,28.13084227117589,28.7076862199598,29.52391834701521,37.5877766216588,11.795069379148442,13.5678357293662,13.594760827487946,11.25085716741416,9.609445076477115,7.312978057243861,3.972268074658781,13.6760417602632,9.577744941639532,13.432416067772882
2014-10-18,68,6,103,29,25,59,150,68,51,103,31.662030886391413,29.021058403250887,27.688303040994025,30.04409749759426,27.494629319545005,32.281310743288685,30.76963687521928,25.098146597265515,27.706018699033525,35.4452828772022,6.535898242833802,4.5101849956051705,5.367460116160465,1.9412555515850989,8.097924821092816,1.057579100563976,6.892483568872192,4.765472274114295,1.8108668679404605,6.0436272232649895
2014-10-25,89,5,95,31,13,57,164,87,82,93,31.771146865346388,27.219608633550724,26.841319232234927,26.665610617743937,25.702639575791693,32.25034461496487,29.164900702407262,25.97761503844412,28.614769171641687,33.00812701543887,11.686441584467422,11.535432352723076,6.926822696446962,9.07346376125308,3.3492390868152007,9.581417620772829,4.610833036894641,7.3428116334913,3.332449103883374,7.328058112592383
2014-11-01,76,6,114,29,17,63,169,53,82,84,32.47436018086525,28.158460241599613,28.15965255444539,20.025042116123164,27.984882811229284,23.92210060542589,29.41898596564865,26.56026231830487,29.830095083071143,31.466013764440795,9.171955683171308,6.760233901156711,6.592638237527718,3.772310014368668,6.976341564127703,11.639968190506735,3.142654798157082,7.961602564000306,4.982168558378862,6.906789133861972
2014-11-08,68,9,98,29,19,63,157,69,78,90,29.96944157279082,26.632221680922385,29.97391031978632,16.371053516097295,25.28842148605576,22.529750945858662,29.40134797141298,23.38105690843912,29.843410013738463,33.78194331873459,16.17757449800744,12.64498417541954,9.93627796508062,10.985148941029252,8.215958885344538,7.70989603821448,3.384778406736914,4.498854268701384,0.0878533899981999,6.496092874628282
2014-11-15,68,4,111,29,17,55,158,68,57,104,21.40506032060063,25.493549766751205,28.624588422189152,17.346119262645544,27.095258952496987,23.529303189095184,29.52011872355846,23.942740661289225,21.66926129638504,31.44967360711106,3.484091397032484,23.873514951901047,13.987497102992595,7.160268604578334,5.201087343859652,11.128379988621068,1.3921735818500394,9.972374763989423,6.482819657812688,9.79255723022123
2014-11-22,57,7,103,27,22,59,126,68,70,98,25.06502885880052,25.90887511401577,28.66052398123576,21.095980808361343,27.71801906193436,27.1325744805016,28.08648917185954,23.518217280150573,23.946510794680574,28.52176206940209,11.038393790903996,6.550060330605269,6.4158024489705,1.541963158715823,2.319863178059152,6.445296173698373,3.782005833981939,1.3287262053138955,1.2878330221626595,1.1173442846735475
2014-11-29,44,10,68,14,34,52,104,81,77,96,28.79534358390239,27.33575106025916,26.5072704835864,21.63072296657453,28.1788133392972,22.53379037815244,30.50315900216101,21.538275728735474,22.435688022958026,32.252680438393675,0.0,1.5016804538026154,2.5399382814496154,2.489449913852405,2.600204552127822,4.379024246215431,2.4876237604805485,3.6158675599982897,0.0,3.676334014016013
2014-12-06,74,4,90,18,67,55,120,70,70,127,25.534993873770127,27.806741401079204,29.60511353637348,27.203225834239323,27.632400480907457,24.67528292958502,29.55426672215227,23.75546342294281,26.41655120061808,31.38365206226072,9.896162494987434,7.340581867339408,1.4696840539026743,3.5766320654567343,2.4231706657015897,5.884443709248241,3.0748478154511085,6.284080987110116,2.2950476279067225,5.532531632035445
2014-12-13,61,15,64,24,97,44,94,78,80,128,24.222930588600427,25.5699097474268,29.348887073726832,25.775218799624707,28.293081138963885,23.25007683292537,31.2376860595584,25.58077361958197,27.88103344160817,31.298734399170048,10.636914371177411,12.878293484010076,4.60423508412646,22.384504726398664,3.600298409253615,13.183719245076832,5.999565336193511,10.151649134927403,0.6981297696984939,10.652404776568558
2014-12-20,75,4,56,15,101,49,103,72,73,140,27.64071719329935,27.42258520005728,26.497293325501712,20.833363592629105,29.098500251007607,21.16511240872464,29.531380720668377,24.4584875326323,27.096387635234635,33.391356611046724,2.13693574719068,1.5260298550622218,2.29867487804488,0.0550137692583617,0.0,4.7821101888531325,0.5917427529244149,1.5682405261128518,1.601262915118395,1.287903674934472
2014-12-27,63,5,53,15,110,63,68,60,98,160,25.37067953147993,28.234974519806418,26.238549691440003,22.15761236618705,30.293610316196773,25.64709367813948,30.455146847810727,23.39664730072371,27.042428502531703,33.8008258755802,0.0,0.0,0.0,1.45176660082791,0.0,1.0538895673307511,0.2823133222437758,0.0,0.0,0.0
2015-01-10,104,16,43,29,67,81,39,78,176,211,25.87092342543744,29.232609368634023,31.71038270663311,23.21631339473656,31.12024455571147,28.40701841427592,32.997681881438496,24.01829306409224,27.38574718757758,33.825920636585714,0.5267749515277984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,75,13,31,12,60,82,38,56,115,224,26.681620300580622,27.935265546486463,27.798491138413453,23.18798263149449,28.95179450161837,27.7688606825646,30.38608790266553,16.11190557727041,22.99454851777497,34.41698500788168,7.233458835669812,2.323695051853183,5.159315816777881,5.918621230219416,2.782231573709493,5.469539947196689,0.1821252854615613,1.139556611226398,0.0,0.8470801828724178
2015-01-24,58,8,28,13,39,74,33,52,147,279,27.999349386964266,26.42879282435911,27.15079988423385,17.017609985952816,28.050781508012527,25.83238280727088,30.260229271254225,22.049620188270456,20.22332798902956,33.52352556235957,7.76760307276886,17.192369998178773,0.0809137788057806,11.038378666419504,1.0842684043091326,10.568564086663937,1.866524210467725,2.630977705192795,0.0280560665053177,2.6621056237146874
2015-01-31,49,8,15,15,27,82,23,50,130,297,24.16050533941289,29.623611165154013,29.46215332345789,23.297388125623424,28.06542178834169,23.643526896410258,33.071307580895834,23.29875088696213,22.43445296357064,33.496347822126616,1.539297526797036,0.1257902252032978,0.0468337225338945,0.2496891573207429,3.48857663752628,0.0620008312686802,0.172674442589493,0.942153121952114,0.0,1.2689246943562262
2015-02-07,55,7,28,13,26,99,35,38,149,367,21.74076509712136,29.326051281974745,29.49518730153684,22.32523325602989,25.647454870031307,22.80491252984112,34.51011909144572,14.78318131656454,15.632544047597952,31.774788586113257,7.881385473656787,4.268275506138475,5.055724514103425,11.49905613621168,10.269661930031026,2.5027330453492027,1.970597226136308,4.305176482762507,0.0,4.3618568394838375
2015-02-14,37,1,16,16,32,82,25,63,133,343,24.22569452371045,27.50083165886664,28.249625383419858,16.98484340095325,20.999680165936123,22.98138564622057,33.52618132286738,15.829901869331383,16.18951662775814,29.565550378504263,2.630798207204447,0.4925980731755556,1.5311920338711722,4.182276763412789,6.7644124545282605,10.267647184755605,0.5480617342099842,1.2067651066335714,0.0,2.1421794550719286
2015-02-21,40,2,14,7,22,82,26,60,125,388,21.292788506961976,28.95446059260449,30.46866730877125,23.61138810561522,28.110958250770125,25.68600194319409,34.604514153623185,24.40119948087569,25.17596530481571,32.84583136506361,0.6690859663772996,0.3881003762455017,5.448562353236076,2.8341501681136374,0.0,3.467377374448384,0.3702925744243726,2.1511395530112685,0.0,1.2702016185739855
2015-02-28,31,2,13,9,18,68,32,79,128,298,29.2235893782242,27.216797552105923,29.295114935473663,23.02210055768961,30.16005009523376,26.58139157206443,36.942989540938505,24.285457588606413,31.77749365527385,32.66003492423309,0.493940316196394,0.0643876044450089,0.3849888264656904,0.876140085040874,0.0,0.0,0.0,1.370542112687595,0.0,1.3650599714609364
2015-03-07,45,5,13,7,18,73,34,66,145,389,29.21313501554743,27.38971895457515,33.52442764367318,22.808806687328104,29.618488672928645,24.18636140010629,37.68663564139752,24.593396390077373,25.9738477470986,35.34316709509472,6.614124416684917,0.0814097200832157,7.472516368830955,6.297745531636543,0.1493632289734485,7.649025002860562,0.7187091165407213,2.31312418666668,0.0,2.4938976463036613
2015-03-14,27,2,7,9,21,73,36,62,164,370,28.725179065193288,28.99860159407653,32.43272896602034,29.42362098154077,30.703855114976623,30.89186098690537,39.05777197572693,26.42966315760238,29.570379426833465,34.5435819540398,2.649736624809924,0.2153296888565965,0.1075874957042997,4.541162464408806,1.5532414578307705,1.4492286607154223,0.0,1.0277775623352416,0.0,0.8610726487984047
2015-03-21,34,1,6,1,17,62,41,72,132,357,29.74152655115001,27.483908557143128,23.69915975938839,20.54418073884904,27.56331384683005,25.23604509108048,39.8175782884294,27.083168419556547,27.16663466332307,35.09525103813026,3.9917671558014782,11.447918732566048,1.1812602575518498,10.51897805486593,5.858796743998822,6.324201623111395,0.024114259484553,6.024639500711493,0.0,5.748736373304118
2015-03-28,36,3,2,2,15,38,29,86,107,337,29.70892711477425,26.621169992705827,25.948439790509724,19.303039831735564,27.417216592254167,22.73733186291893,35.929249704763535,25.92024530114873,29.898896162248608,36.152698003559095,4.950855737197171,0.9669032267405822,0.0,5.969826730260062,2.111494261481801,2.573001948805784,0.0107428354609633,0.662152255260171,0.0,1.2620045982480943
2015-04-04,31,10,5,3,14,50,31,103,104,400,29.08404514951137,26.59407578752637,29.773090281718964,19.982666531036195,28.59066755230093,28.915784281636995,37.14003390024693,22.781904867123643,28.49746308999155,34.95553271495153,3.8057644388651473,26.02057737511726,6.054590355691208,8.301514508521086,3.927444174996408,7.108158161419904,2.2949554233908884,7.106689338620599,0.6253767203991453,5.617616956122594
2015-04-11,34,2,9,3,16,82,29,98,104,575,28.622225333616708,27.81448469843117,29.195171740014207,23.11762807931888,26.021956789055707,30.66424392776548,38.1838203332599,23.611131488750832,29.43326426354654,37.71511619975613,12.615503641310651,10.825444270988609,3.117367020867069,5.411790459190992,4.309664346535511,2.3953508930297214,4.002777921535151,5.736354009466482,0.0616144771283062,6.226840447672612
2015-04-18,31,4,8,1,17,64,29,84,107,408,29.198526576462104,27.50646206907755,28.88653895174865,17.840674962749887,29.11312635277388,29.254401417492414,38.02901209739069,27.46563773925953,29.834950356735124,36.844163126741215,5.975587591409775,15.22164085018154,4.595113873933466,5.893877036854905,2.0474278543511484,10.012926417537644,4.840516282262614,6.372160531240666,0.0886824005605116,5.9052668903733245
2015-04-25,19,0,3,1,17,52,36,74,94,355,31.44164301281578,28.153204870584027,27.606086598627314,25.953430463493664,28.623979381161096,27.75335131675164,35.75866194720542,25.18290199466873,31.3744738500109,38.25342009869117,6.2825095423449175,9.710515786428775,1.3977386371763652,6.381947896509201,5.423355699612231,2.885658299758138,2.929390235407632,6.100384809001514,0.6451495436766471,5.752200626609873
2015-05-02,16,0,2,4,26,57,40,91,83,540,27.93524233744629,31.51723836814472,28.037185650916744,24.62074015512568,30.088307642138723,26.01294621546796,36.05959345346815,27.366633182538767,30.722642394597298,35.89529825563269,1.3948313742636498,7.600363320156132,0.9893681152295424,0.8958065639591958,0.9878309844942732,2.1868538115961544,4.043631605470728,0.8766441327149418,0.2319908405211019,0.9285504348992912
2015-05-09,30,2,5,7,25,50,54,65,85,508,27.29290358496539,29.613194699000093,30.29163754343164,23.109538401829788,29.910926300134538,27.958058012009552,30.606263967041137,26.07994590742405,30.143844311093225,37.93695952029146,5.5393430231353005,8.148780707099265,0.4595647194305692,1.0322230447421683,2.496516357439225,1.441462469894035,1.2776883723342445,3.426247961898665,0.0,3.481198393976186
2015-05-16,28,6,7,8,36,42,46,65,78,436,24.90386329624919,29.946423867553456,28.10193823488266,23.113093548798616,29.17304113214444,25.80520209394373,28.625210934006,23.33274836097024,30.713908351319976,39.58768723292607,13.967837112690903,15.076544400617667,1.4473338343985307,2.987193432995968,1.9102101481584493,1.2350316639962169,4.671926526506096,2.101944344859884,0.2647200038678144,2.3388436671694715
